Node_Config Probability Error
1110100100011100000001 0.000038 0.000009
0001111101111000000100 0.000024 0.000004
0001111011100011111111 0.000094 0.000002
1000000001000111111111 0.000144 0.000002
1101001000000111111010 0.000006 0.000006
0110101110111100001001 0.000076 0.000013
1010000100000100101011 0.000006 0.000006
1011110100111000001101 0.000002 0.000010
0001110001110001110100 0.000002 0.000008
0111111111111001001101 0.000005 0.000006
1000000100001100000011 0.000015 0.000011
0100111111111000001101 0.000071 0.000002
0001111011110001011001 0.000017 0.000027
0000011011000111110011 0.000014 0.000006
1110100100010100101101 0.000021 0.000002
0101011011100011110110 0.000033 0.000008
1010000000000101111110 0.000014 0.000027
0110001100111100001110 0.000008 0.000018
1110001100111100000110 0.000098 0.000002
0001111111110000011101 0.000006 0.000006
0001011001101011010110 0.000002 0.000002
1001011001000011110011 0.000015 0.000009
0111001110111100001100 0.000005 0.000004
1110001110111100000100 0.000161 0.000002
1001000000000011110111 0.000030 0.000006
1000000100011100001011 0.000003 0.000017
1110000110111100001101 0.000008 0.000017
1000010011000111110110 0.000003 0.000007
1110001110010100101100 0.000012 0.000004
0000001101111100000101 0.000009 0.000002
0001000101010100101101 0.000002 0.000002
0111111011000011110011 0.000023 0.000011
0011100100111100000001 0.000050 0.000002
0001010001000011110011 0.000174 0.000010
1110001100011100000111 0.000018 0.000006
1011100100011100000101 0.000009 0.000010
1000001000000101111111 0.000012 0.000009
0101111011100011011000 0.000008 0.000002
1000010011000011111110 0.000015 0.000006
1010000100001110010110 0.000015 0.000042
1010000100010101100101 0.000091 0.000009
1010000100010100100000 0.000044 0.000002
1011110000000011111010 0.000009 0.000008
0101111011101011000010 0.000021 0.000022
1000110001110001011001 0.000002 0.000013
0001111011000011110010 0.000055 0.000006
0101111010100011111011 0.000212 0.000009
1110001100010100110101 0.000011 0.000002
0111111110111000000100 0.000105 0.000002
0110111011000011111001 0.000002 0.000008
1010000100001100001111 0.000062 0.000004
0111111111111010000100 0.000138 0.000008
1000000100011100001100 0.000026 0.000002
0111111111111010000011 0.000015 0.000004
0101111011000011110001 0.000058 0.000013
0001110001101011000011 0.000002 0.000011
0101101010101010110010 0.000002 0.000008
0101111011110011110000 0.000048 0.000002
0111110011000011111001 0.000006 0.000004
1000011011000011110111 0.000011 0.000006
1000000100010100101100 0.000005 0.000006
0000000101011100000001 0.000003 0.000030
1000001100111100000000 0.000005 0.000004
1001011001000011110010 0.000020 0.000006
0001010101111000000001 0.000026 0.000009
0110101110010100100101 0.000008 0.000011
0100111011100011011110 0.000002 0.000019
0111111011000011111001 0.000020 0.000002
0001111111111000001100 0.000117 0.000002
0001010011000011110111 0.000024 0.000010
1010000100111100001001 0.000158 0.000009
1110000100010100000001 0.000003 0.000006
0001000100011100000001 0.000005 0.000008
1111100100111100000100 0.000044 0.000009
0101111011000011111000 0.000077 0.000002
0101111011101011110010 0.000115 0.000008
0111100110111000001100 0.000021 0.000004
1000001000000101111000 0.000002 0.000004
1001010001101011010010 0.000023 0.000002
0101111011000011111100 0.000039 0.000009
1100011011000011110010 0.000009 0.000018
0110111110101010011010 0.000011 0.000013
0000011011000011111010 0.000011 0.000030
1110001100001110101110 0.000011 0.000006
0001110101111000001100 0.000058 0.000009
0011000100011100001011 0.000003 0.000021
1000000100011100001010 0.000006 0.000002
0111101010110000111101 0.000002 0.000018
1001110011000011111111 0.000024 0.000006
0001111011100011111110 0.000076 0.000007
0001010011000011111011 0.000032 0.000009
0101110111111000000001 0.000089 0.000010
0100111011110001010001 0.000014 0.000027
0011000100111100001101 0.000029 0.000004
0101111011110011110101 0.000215 0.000009
1011010011000011110110 0.000002 0.000002
0101111011111010001000 0.000133 0.000010
1001111011000011110010 0.000014 0.000014
0001011001000011111011 0.000145 0.000004
0101111011101011010011 0.000211 0.000004
1000000100011100000000 0.000118 0.000002
0101111010101011010010 0.000055 0.000014
1111100100010100111100 0.000003 0.000006
0101111011110011011100 0.000026 0.000010
0101111011100011010110 0.000003 0.000002
0101111011110000011001 0.000014 0.000011
1000110011000011111010 0.000029 0.000004
1011000100010100110001 0.000003 0.000004
1110100100010101100001 0.000005 0.000002
1011000100010101101101 0.000002 0.000002
0111111010101011011011 0.000017 0.000002
1010000100001111000010 0.000020 0.000004
1010000100000101110010 0.000018 0.000020
1000000100111100001001 0.000015 0.000011
1100000000000111111111 0.000008 0.000006
1110100100011100001100 0.000003 0.000006
0100011011000111110110 0.000006 0.000002
1010000100001100101110 0.000021 0.000004
1001000001000111110010 0.000003 0.000006
0100111011110101011101 0.000003 0.000004
1110001100011100000101 0.000003 0.000026
1010000100010100110101 0.000083 0.000004
0111111010101011011010 0.000036 0.000004
1010100100010100101000 0.000008 0.000009
0101111011101011111001 0.000018 0.000013
0011000100111100000011 0.000002 0.000002
1000010001000011111110 0.000027 0.000006
0111100100111000000100 0.000009 0.000002
1110101010010101110101 0.000003 0.000004
1110001100111100000100 0.000132 0.000008
0110001110111100100110 0.000005 0.000007
1110000100010100101001 0.000018 0.000006
0111101100111100000001 0.000012 0.000009
1010000100001110010010 0.000027 0.000004
0100110011110001011001 0.000002 0.000002
0110111110111100001101 0.000006 0.000013
0001111011110010011101 0.000002 0.000012
1000000100011100100100 0.000005 0.000004
0010000100111100000111 0.000029 0.000009
1000011011000111111111 0.000018 0.000032
1101111011000011111010 0.000080 0.000014
0001110011101010010010 0.000011 0.000002
0100111011100011111101 0.000042 0.000006
0110111011101011011010 0.000017 0.000025
1000010001000111110010 0.000165 0.000002
1010000100010100100110 0.000074 0.000002
0111110110111000001100 0.000005 0.000002
0110101110010100111101 0.000006 0.000002
0001011011000011111110 0.000124 0.000006
0111111011000011111110 0.000038 0.000002
1000011001000111111110 0.000003 0.000002
0101111011111011010101 0.000012 0.000004
1001001000000111110010 0.000092 0.000004
0010001111111100000101 0.000002 0.000006
1100000011010101110100 0.000002 0.000010
0000110101111000000001 0.000006 0.000025
1110001000001110100010 0.000003 0.000004
1110000110111100001100 0.000036 0.000011
0001111011100011110100 0.000003 0.000004
0101111011111010000101 0.000018 0.000004
0101111110101010001010 0.000002 0.000009
0111111011000011111101 0.000027 0.000008
0111111111111010010000 0.000003 0.000004
0111100110111000001101 0.000039 0.000004
1110000000000111110011 0.000105 0.000004
0111111110111000000101 0.000133 0.000008
0110001100111100000001 0.000068 0.000004
0001011011000011111011 0.000098 0.000002
0001110011100011111101 0.000003 0.000015
0001111011110001011000 0.000003 0.000004
0101111011110001111001 0.000108 0.000009
1000111011000011111010 0.000015 0.000004
0001100100111000000000 0.000003 0.000013
0110011111111100000111 0.000003 0.000017
1010000100001100100011 0.000023 0.000009
1011000100011100000001 0.000038 0.000020
0011100100111100000101 0.000024 0.000039
0111101010000011111110 0.000002 0.000010
1011000100011100000111 0.000056 0.000025
0111111011110001011001 0.000011 0.000012
1010000100010100001110 0.000015 0.000020
1110001100010100100001 0.000003 0.000018
0100111011100011110001 0.000059 0.000006
0111101110111100000101 0.000164 0.000017
1100111011000011111010 0.000089 0.000004
0111100110111000000101 0.000076 0.000002
0110110111111000001000 0.000135 0.000006
0101110111111000000101 0.000018 0.000014
1010000100010100100001 0.000198 0.000009
0100111011101011011010 0.000033 0.000006
0101011011000011111110 0.000114 0.000011
0101111011111010001100 0.000030 0.000002
1110001100111100000000 0.000058 0.000002
0001111011000011111010 0.000145 0.000004
1110100110010101100100 0.000003 0.000011
1010001000000111110110 0.000083 0.000002
1111100100111100000000 0.000033 0.000011
1010100100011100001000 0.000062 0.000008
1010000100011100100110 0.000024 0.000009
0001010101111000001001 0.000005 0.000009
1010000000000101110111 0.000026 0.000002
0111101110111000100101 0.000008 0.000017
1110001110001110110011 0.000002 0.000006
0000111111111000001001 0.000008 0.000025
0101111011101011110000 0.000067 0.000006
1111110010000011111010 0.000003 0.000007
1000011011000011111010 0.000026 0.000002
1010000100010100001111 0.000052 0.000006
1010000100001100001010 0.000180 0.000002
0101111011101010001011 0.000006 0.000004
0011010100001011000011 0.000002 0.000012
0110000100111100000101 0.000045 0.000004
0110001110111100000000 0.000021 0.000006
0101110111111000001000 0.000092 0.000016
1000010011000011111011 0.000018 0.000004
0001011011101011011010 0.000009 0.000006
1001011011000011110111 0.000002 0.000012
0101001010000011110111 0.000005 0.000006
0001111001000011011000 0.000002 0.000006
0110101100111100001100 0.000015 0.000008
1110000100011100000110 0.000033 0.000002
0001110001100011111011 0.000005 0.000002
1111000100111100000101 0.000014 0.000014
1001010001000011110111 0.000041 0.000002
0010001100111100000100 0.000023 0.000015
1011100100010100101101 0.000012 0.000008
1110101110111100001000 0.000053 0.000004
0111111011100011111001 0.000048 0.000002
1110000010000111111111 0.000041 0.000004
0111111011101011111010 0.000015 0.000010
1000000100001100000110 0.000021 0.000002
1110000110010101101101 0.000002 0.000015
1010000100001111100010 0.000056 0.000009
0101110011100011011001 0.000002 0.000002
1001000100001110000110 0.000005 0.000002
0001111011101011011010 0.000080 0.000004
1111110011000011111100 0.000015 0.000002
0111100100111100000001 0.000033 0.000004
0001001100111100001100 0.000002 0.000009
1000010101011100000000 0.000005 0.000015
1110000100111100000101 0.000159 0.000018
1010000101010101000101 0.000003 0.000011
1011000100010100101100 0.000027 0.000002
1001011011000011111010 0.000024 0.000011
0101111111110001001001 0.000002 0.000017
1010000100000101111110 0.000052 0.000004
1000011001000111110011 0.000027 0.000004
1000011011000111110010 0.000011 0.000002
0111110111111010000101 0.000006 0.000002
0110100100111100000101 0.000030 0.000009
1110000100010100100001 0.000021 0.000006
0111111011111010001100 0.000015 0.000004
0110111111111100001000 0.000030 0.000008
1110101110010100101000 0.000002 0.000004
1010000000000101110110 0.000026 0.000004
0100111011110001010101 0.000062 0.000009
0111100110111100000101 0.000018 0.000014
1111100010000011111010 0.000005 0.000015
1001000100011100000110 0.000011 0.000011
1010000100000110101110 0.000002 0.000002
0101110101111000001000 0.000012 0.000004
0101111011111011010000 0.000006 0.000010
0101111011111011011000 0.000020 0.000004
1010000100001100100111 0.000015 0.000002
0100111011110001111100 0.000003 0.000002
0101111011101011011101 0.000005 0.000009
1000011001000111111011 0.000029 0.000004
0111111011000011111111 0.000080 0.000020
1110100110111100000001 0.000027 0.000006
1011100100011100001000 0.000026 0.000012
0000010011000011111011 0.000003 0.000004
0110111111111100001001 0.000018 0.000008
0110101110111100001000 0.000064 0.000011
0101111011110011011001 0.000044 0.000011
0110101010000111110011 0.000003 0.000008
1001000000010101110101 0.000008 0.000006
0110101110010100101101 0.000021 0.000011
1110001110111100000101 0.000021 0.000004
1010001100111100000100 0.000050 0.000004
0001011011101011000110 0.000006 0.000024
0001111011100011110111 0.000030 0.000004
1101110011000011111011 0.000030 0.000004
1110100110111100001000 0.000026 0.000006
1000000100001110000010 0.000035 0.000002
0010001100111100000001 0.000012 0.000011
1001010001001010010010 0.000012 0.000011
0001110011101011011001 0.000005 0.000012
0001010101111000001101 0.000015 0.000008
0101111011110001010000 0.000005 0.000009
0111111111111000011101 0.000003 0.000008
0001110001101010011010 0.000005 0.000009
0101111011110001010100 0.000098 0.000004
1000111011100011111010 0.000003 0.000014
1000010001000111010010 0.000003 0.000013
0111101010000111111011 0.000005 0.000010
1000010000000011110011 0.000002 0.000007
1000000100111100000101 0.000012 0.000004
0100111011000011111010 0.000044 0.000002
0001011001000011110010 0.000015 0.000006
0111101100111000000100 0.000011 0.000006
0100111011100011110111 0.000020 0.000012
1010000100011100100111 0.000008 0.000002
0110100100111100001001 0.000020 0.000011
0101111010000011111010 0.000027 0.000008
1110000100111100000110 0.000058 0.000002
0101111011110000011101 0.000064 0.000011
1010001000000111110010 0.000027 0.000002
0110000100111100001001 0.000014 0.000010
1110001000000111111011 0.000050 0.000002
1011100100011000000000 0.000002 0.000009
1110000110010100101101 0.000005 0.000002
0111111011101011010110 0.000005 0.000023
0110101110111000000101 0.000020 0.000006
1110100110111000000100 0.000002 0.000004
1110001010000111110010 0.000035 0.000031
1000000100011100000101 0.000026 0.000004
1010000101010100000101 0.000015 0.000006
1000000101010100000101 0.000012 0.000021
1010000100011100100010 0.000006 0.000006
1011000100011100001001 0.000018 0.000008
0001011001100011010010 0.000002 0.000032
0001111001000011111010 0.000024 0.000021
0111101110111100000001 0.000015 0.000004
1010000100111100000111 0.000082 0.000002
0111111110101011001011 0.000008 0.000002
1100000000000111111110 0.000008 0.000013
0101111011000011110011 0.000329 0.000006
0001011011000011110111 0.000088 0.000023
0111111010100011111010 0.000017 0.000007
0101110111111000000000 0.000114 0.000004
1101111011100011111010 0.000033 0.000015
1001010001000111110010 0.000011 0.000013
1001110011000011111011 0.000086 0.000006
1010100100011100000000 0.000114 0.000002
1000010101111100000000 0.000021 0.000006
0000010101111000000000 0.000002 0.000006
0001111011101010000011 0.000003 0.000025
0110100110111100000101 0.000059 0.000006
1000000100001110100011 0.000008 0.000011
1110001110111100001100 0.000083 0.000013
1110111011100011111110 0.000009 0.000004
0000011011100011110010 0.000005 0.000002
1000000000001110100010 0.000056 0.000020
0001111011000011110110 0.000058 0.000002
1011000100010100100101 0.000035 0.000004
1110001010001110100010 0.000002 0.000010
0110111110111000001100 0.000006 0.000010
0001110001101011011010 0.000018 0.000002
0110110111111000000000 0.000202 0.000008
1001110011100011111100 0.000005 0.000006
1001110011000011111001 0.000012 0.000010
1000000100001100001010 0.000020 0.000004
1110001110111100001101 0.000014 0.000004
1111111011000011110110 0.000002 0.000004
0001110101111000000100 0.000094 0.000004
0001111111111000000111 0.000002 0.000004
1111100110111100001100 0.000009 0.000002
1011000100001110100011 0.000032 0.000012
0111111011110011011101 0.000014 0.000009
1110001010101111100010 0.000002 0.000006
1000000100001110100010 0.000047 0.000017
0001110101111000001101 0.000029 0.000028
0010100100111100000001 0.000018 0.000021
1011000100011100100000 0.000003 0.000020
